id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
JAHM131,JAHM,2020-05-10 00:00:00,2020.3579235,131,-1003279.85353,5959660.14493,2032774.35978,47,558607.2438,2068529.8373,18.707275598416,99.555867227376,274.9226,312.2587
JAHM132,JAHM,2020-05-11 00:00:00,2020.3606557,132,-1003279.85158,5959660.14937,2032774.36124,47,558607.2411,2068529.8374,18.707275599166,99.555867202105,274.9269,312.2630
JAHM133,JAHM,2020-05-12 00:00:00,2020.3633880,133,-1003279.85518,5959660.15497,2032774.36104,47,558607.2438,2068529.8352,18.707275579762,99.555867227014,274.9326,312.2688
JAHM134,JAHM,2020-05-13 00:00:00,2020.3661202,134,-1003279.85674,5959660.16242,2032774.36701,47,558607.2440,2068529.8384,18.707275608766,99.555867229829,274.9417,312.2779
JAHM135,JAHM,2020-05-14 00:00:00,2020.3688525,135,-1003279.85602,5959660.15174,2032774.36105,47,558607.2451,2068529.8362,18.707275588640,99.555867239976,274.9297,312.2659
JAHM136,JAHM,2020-05-15 00:00:00,2020.3715847,136,-1003279.85452,5959660.15222,2032774.35893,47,558607.2436,2068529.8341,18.707275569837,99.555867225137,274.9293,312.2654
JAHM138,JAHM,2020-05-17 00:00:00,2020.3770492,138,-1003279.86348,5959660.18169,2032774.37155,47,558607.2475,2068529.8363,18.707275589352,99.555867262533,274.9623,312.2984
JAHM139,JAHM,2020-05-18 00:00:00,2020.3797814,139,-1003279.85457,5959660.16370,2032774.36774,47,558607.2417,2068529.8388,18.707275612424,99.555867207517,274.9428,312.2790
JAHM141,JAHM,2020-05-20 00:00:00,2020.3852459,141,-1003279.85574,5959660.15472,2032774.36128,47,558607.2443,2068529.8355,18.707275582275,99.555867232599,274.9326,312.2687
JAHM142,JAHM,2020-05-21 00:00:00,2020.3879781,142,-1003279.85295,5959660.14326,2032774.36079,47,558607.2435,2068529.8388,18.707275612145,99.555867224586,274.9213,312.2574
JAHM143,JAHM,2020-05-22 00:00:00,2020.3907104,143,-1003279.85326,5959660.15808,2032774.36498,47,558607.2413,2068529.8381,18.707275605500,99.555867204171,274.9365,312.2726
JAHM144,JAHM,2020-05-23 00:00:00,2020.3934426,144,-1003279.85582,5959660.16951,2032774.37054,47,558607.2420,2068529.8396,18.707275619219,99.555867210054,274.9494,312.2855
JAHM145,JAHM,2020-05-24 00:00:00,2020.3961749,145,-1003279.85736,5959660.16046,2032774.36339,47,558607.2450,2068529.8356,18.707275583166,99.555867238777,274.9388,312.2750
JAHM146,JAHM,2020-05-25 00:00:00,2020.3989071,146,-1003279.85785,5959660.15630,2032774.36314,47,558607.2462,2068529.8367,18.707275592639,99.555867249824,274.9350,312.2711
JAHM147,JAHM,2020-05-26 00:00:00,2020.4016393,147,-1003279.85476,5959660.15135,2032774.36265,47,558607.2439,2068529.8379,18.707275604037,99.555867228782,274.9297,312.2658
JAHM149,JAHM,2020-05-28 00:00:00,2020.4071038,149,-1003279.86363,5959660.17229,2032774.36711,47,558607.2492,2068529.8351,18.707275578141,99.555867278756,274.9521,312.2882
JAHM150,JAHM,2020-05-29 00:00:00,2020.4098361,150,-1003279.85839,5959660.15892,2032774.36256,47,558607.2463,2068529.8353,18.707275579940,99.555867250770,274.9373,312.2734
JAHM151,JAHM,2020-05-30 00:00:00,2020.4125683,151,-1003279.86016,5959660.17023,2032774.36509,47,558607.2461,2068529.8340,18.707275568410,99.555867249505,274.9490,312.2851
JAHM152,JAHM,2020-05-31 00:00:00,2020.4153005,152,-1003279.85829,5959660.15282,2032774.36235,47,558607.2472,2068529.8370,18.707275595599,99.555867259423,274.9315,312.2677
JAHM153,JAHM,2020-06-01 00:00:00,2020.4180328,153,-1003279.85636,5959660.15330,2032774.36042,47,558607.2452,2068529.8351,18.707275578653,99.555867240605,274.9311,312.2672
JAHM154,JAHM,2020-06-02 00:00:00,2020.4207650,154,-1003279.85478,5959660.15612,2032774.36306,47,558607.2432,2068529.8368,18.707275593906,99.555867221397,274.9343,312.2704
JAHM156,JAHM,2020-06-04 00:00:00,2020.4262295,156,-1003279.85673,5959660.14950,2032774.36333,47,558607.2462,2068529.8391,18.707275614255,99.555867250084,274.9285,312.2646
