id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1318,LSN1,2020-11-13 00:00:00,2020.8688525,318,-1088138.34424,6196941.02957,1042730.29345,47,605293.7348,1047220.4998,9.472358003360,99.959198909970,8.2946,31.3932
LSN1319,LSN1,2020-11-14 00:00:00,2020.8715847,319,-1088138.33617,6196941.02598,1042730.28625,47,605293.7275,1047220.4935,9.472357946501,99.959198843227,8.2886,31.3871
LSN1320,LSN1,2020-11-15 00:00:00,2020.8743169,320,-1088138.33261,6196941.02804,1042730.28794,47,605293.7236,1047220.4949,9.472357959457,99.959198808128,8.2902,31.3888
LSN1323,LSN1,2020-11-18 00:00:00,2020.8825137,323,-1088138.33684,6196941.01639,1042730.28968,47,605293.7298,1047220.4984,9.472357990961,99.959198864358,8.2799,31.3785
LSN1324,LSN1,2020-11-19 00:00:00,2020.8852459,324,-1088138.34491,6196941.04599,1042730.29205,47,605293.7326,1047220.4957,9.472357966624,99.959198890108,8.3104,31.4090
LSN1325,LSN1,2020-11-20 00:00:00,2020.8879781,325,-1088138.34007,6196941.04068,1042730.29082,47,605293.7288,1047220.4955,9.472357964639,99.959198855074,8.3043,31.4028
LSN1329,LSN1,2020-11-24 00:00:00,2020.8989071,329,-1088138.33569,6196941.02558,1042730.28962,47,605293.7271,1047220.4969,9.472357977283,99.959198839618,8.2886,31.3872
LSN1332,LSN1,2020-11-27 00:00:00,2020.9071038,332,-1088138.34770,6196941.03140,1042730.28976,47,605293.7379,1047220.4958,9.472357966832,99.959198938147,8.2964,31.3949
LSN1333,LSN1,2020-11-28 00:00:00,2020.9098361,333,-1088138.34582,6196941.02644,1042730.29211,47,605293.7369,1047220.4989,9.472357995588,99.959198929123,8.2916,31.3902
LSN1334,LSN1,2020-11-29 00:00:00,2020.9125683,334,-1088138.33978,6196941.03253,1042730.29493,47,605293.7299,1047220.5009,9.472358013347,99.959198865300,8.2970,31.3956
LSN1337,LSN1,2020-12-02 00:00:00,2020.9207650,337,-1088138.34243,6196941.00646,1042730.29249,47,605293.7370,1047220.5026,9.472358029161,99.959198930119,8.2717,31.3703
LSN1338,LSN1,2020-12-03 00:00:00,2020.9234973,338,-1088138.34680,6196941.02397,1042730.29470,47,605293.7383,1047220.5019,9.472358022049,99.959198941796,8.2898,31.3884
